isincode;marketcode;referencedate;endvaluedate;pricetype;pricevalue;volume;mintoday;maxtoday;Unnamed: 9
FR0013516549;MOT;28/11/2025;;LP;87,68;589959;87,6;87,7;
FR0013516549;MOT;01/12/2025;;LP;87,44;192388;87,34;87,6;
FR0013516549;MOT;02/12/2025;;LP;87,37;331322;87,3;87,44;
FR0013516549;MOT;03/12/2025;;LP;87,4;47000;87,4;87,44;
FR0013516549;MOT;04/12/2025;;LP;87,35;573034;87,3;87,44;
FR0013516549;MOT;05/12/2025;;LP;87,27;147100;87,25;87,41;
FR0013516549;MOT;08/12/2025;;LP;87,18;280000;87,15;87,22;
FR0013516549;MOT;09/12/2025;;LP;87,11;263500;87,05;87,11;
FR0013516549;MOT;10/12/2025;;LP;87,02;31700;86,93;87,06;
FR0013516549;MOT;11/12/2025;;LP;87,13;236143;86,96;87,17;
FR0013516549;MOT;12/12/2025;;LP;87,11;213700;87,03;87,14;
FR0013516549;MOT;15/12/2025;;LP;87,13;110813;87,11;87,22;
FR0013516549;MOT;16/12/2025;;LP;87,23;707357;87,13;87,23;
FR0013516549;MOT;17/12/2025;;LP;87,23;67000;87,23;87,35;
FR0013516549;MOT;18/12/2025;;LP;87,3;303300;87,24;87,38;
FR0013516549;MOT;19/12/2025;;LP;87,19;149563;87,15;87,32;
FR0013516549;MOT;22/12/2025;;LP;87,09;273893;87,04;87,2;
FR0013516549;MOT;23/12/2025;;LP;87,3;33000;87,3;87,34;
FR0013516549;MOT;29/12/2025;;LP;87,48;241783;87,4;87,49;
FR0013516549;MOT;30/12/2025;;LP;87,39;178000;87,36;87,46;
FR0013516549;MOT;02/01/2026;;LP;87,26;257000;87,26;87,36;
FR0013516549;MOT;05/01/2026;;LP;87,38;261265;87,25;87,38;
FR0013516549;MOT;06/01/2026;;LP;87,48;15000;87,36;87,48;
FR0013516549;MOT;07/01/2026;;LP;87,58;592000;87,48;87,64;
FR0013516549;MOT;08/01/2026;;LP;87,56;788380;87,49;87,56;
FR0013516549;MOT;09/01/2026;;LP;87,65;172478;87,53;87,65;
FR0013516549;MOT;12/01/2026;;LP;87,66;401101;87,57;87,68;
FR0013516549;MOT;13/01/2026;;LP;87,63;394080;87,57;87,63;
FR0013516549;MOT;14/01/2026;;LP;87,72;396600;87,64;87,72;
FR0013516549;MOT;15/01/2026;;LP;87,74;219677;87,72;87,8;
FR0013516549;MOT;16/01/2026;;LP;87,67;165700;87,64;87,76;
FR0013516549;MOT;19/01/2026;;LP;87,8;324000;87,73;87,82;
FR0013516549;MOT;20/01/2026;;LP;87,79;67999;87,7;87,79;
FR0013516549;MOT;21/01/2026;;LP;87,74;10406731;87,67;87,89;
FR0013516549;MOT;22/01/2026;;LP;87,77;221244;87,74;87,86;
FR0013516549;MOT;23/01/2026;;LP;87,8;362299;87,72;87,84;
FR0013516549;MOT;26/01/2026;;LP;87,97;287598;87,85;88,03;
FR0013516549;MOT;27/01/2026;;LP;87,96;182373;87,86;88;
FR0013516549;MOT;28/01/2026;;LP;88,09;784717;88,01;88,1;
FR0013516549;MOT;29/01/2026;;LP;88,18;222370;88,1;88,2;
FR0013516549;MOT;30/01/2026;;LP;88,13;417296;88,1;88,15;
FR0013516549;MOT;02/02/2026;;LP;88,04;227563;88,04;88,15;
FR0013516549;MOT;03/02/2026;;LP;88;584240;87,95;88,06;
FR0013516549;MOT;04/02/2026;;LP;88,08;372533;88;88,09;
FR0013516549;MOT;05/02/2026;;LP;88,13;601242;88,01;88,13;
FR0013516549;MOT;06/02/2026;;LP;88,2;1193374;88,09;88,22;
FR0013516549;MOT;09/02/2026;;LP;88,22;456786;88,08;88,22;
FR0013516549;MOT;10/02/2026;;LP;88,34;298465;88,25;88,35;
FR0013516549;MOT;11/02/2026;;LP;88,35;365927;88,26;88,39;
FR0013516549;MOT;12/02/2026;;LP;88,39;556800;88,33;88,44;
FR0013516549;MOT;13/02/2026;;LP;88,55;159777;88,41;88,55;
FR0013516549;MOT;16/02/2026;;LP;88,51;299260;88,5;88,59;
FR0013516549;MOT;17/02/2026;;LP;88,6;8316533;88,55;88,7;
FR0013516549;MOT;18/02/2026;;LP;88,58;215984;88,53;88,61;
FR0013516549;MOT;19/02/2026;;LP;88,59;472418;88,48;88,64;
FR0013516549;MOT;20/02/2026;;LP;88,64;278034;88,58;88,67;
FR0013516549;MOT;23/02/2026;;LP;88,65;776975;88,59;88,72;
FR0013516549;MOT;24/02/2026;;LP;88,68;630951;88,68;88,78;
FR0013516549;MOT;25/02/2026;;LP;88,82;329400;88,71;88,82;
FR0013516549;MOT;26/02/2026;;LP;88,8;526832;88,74;88,85;
FR0013516549;MOT;27/02/2026;;LP;89,32;461500;88,8;89,32;
FR0013516549;MOT;02/03/2026;;LP;88,69;794099;88,61;88,96;
FR0013516549;MOT;03/03/2026;;LP;88,21;1381915;88;88,42;
FR0013516549;MOT;04/03/2026;;LP;88,35;575481;88,21;88,42;
FR0013516549;MOT;05/03/2026;;LP;87,95;146000;87,95;88,32;
FR0013516549;MOT;06/03/2026;;LP;87,7;385923;87,66;88,01;
FR0013516549;MOT;09/03/2026;;LP;87,68;235749;86,94;87,68;
FR0013516549;MOT;10/03/2026;;LP;88,11;141205;87,95;88,13;
FR0013516549;MOT;11/03/2026;;LP;87,51;325297;87,51;87,77;
FR0013516549;MOT;12/03/2026;;LP;87,43;149333;87,32;87,56;
FR0013516549;MOT;13/03/2026;;LP;87,18;206943;87,18;87,43;
FR0013516549;MOT;16/03/2026;;LP;87,33;536750;87,17;87,47;
FR0013516549;MOT;17/03/2026;;LP;87,56;320628;87,5;87,61;
FR0013516549;MOT;18/03/2026;;LP;87,35;287736;87,32;87,72;
FR0013516549;MOT;19/03/2026;;LP;87,09;332784;87;87,14;
FR0013516549;MOT;20/03/2026;;LP;86,51;875428;86,51;87,23;
FR0013516549;MOT;23/03/2026;;LP;86,88;337080;86,09;87,19;
FR0013516549;MOT;24/03/2026;;LP;86,68;172108;86,68;87;
FR0013516549;MOT;25/03/2026;;LP;86,97;394827;86,76;87,02;
FR0013516549;MOT;26/03/2026;;LP;86,62;497820;86,48;86,78;
FR0013516549;MOT;27/03/2026;;LP;86,39;142911;86,06;86,39;
FR0013516549;MOT;30/03/2026;;LP;86,71;600786;86,29;86,71;
FR0013516549;MOT;31/03/2026;;LP;86,82;136451;86,7;86,82;
FR0013516549;MOT;01/04/2026;;LP;86,98;413500;86,98;87,3;
FR0013516549;MOT;02/04/2026;;LP;86,85;298872;86,71;86,88;
FR0013516549;MOT;07/04/2026;;LP;86,63;486346;86,63;88,08;
FR0013516549;MOT;08/04/2026;;LP;87,49;313591;87,42;87,6;
FR0013516549;MOT;09/04/2026;;LP;87,14;441782;87,14;87,32;
FR0013516549;MOT;10/04/2026;;LP;87,15;421573;87,09;87,3;
