"Date","Price","Open","High","Low","Change %"
"08/17/2022","90.060","91.280","91.280","89.700","-1.12%"
"08/16/2022","91.080","92.320","92.320","90.950","-0.65%"
"08/12/2022","91.680","91.910","91.910","91.510","-0.43%"
"08/11/2022","92.080","92.400","92.790","91.880","-0.25%"
"08/10/2022","92.310","91.920","92.640","91.910","0.56%"
"08/09/2022","91.800","92.130","92.320","91.470","-0.23%"
"08/08/2022","92.010","91.980","92.320","91.950","-0.10%"
"08/05/2022","92.100","92.790","92.880","92.100","-0.64%"
"08/04/2022","92.690","92.270","92.710","91.960","0.85%"
"08/03/2022","91.910","91.890","92.030","91.500","-0.10%"
"08/02/2022","92.000","92.900","93.070","91.900","-0.43%"
"08/01/2022","92.400","91.400","92.540","91.280","1.15%"
"07/29/2022","91.350","90.500","91.350","89.830","1.08%"
"07/28/2022","90.370","88.970","90.560","88.900","1.24%"
"07/27/2022","89.260","89.310","89.490","89.000","-0.51%"
"07/26/2022","89.720","89.540","89.990","89.400","0.37%"
"07/25/2022","89.390","89.240","89.550","88.920","0.20%"
"07/22/2022","89.210","87.830","89.530","87.830","1.40%"
"07/21/2022","87.980","87.980","88.400","86.880","-0.96%"
"07/20/2022","88.830","89.720","90.190","88.720","-0.30%"
"07/19/2022","89.100","89.900","89.900","89.090","-0.45%"
"07/18/2022","89.500","89.410","89.580","88.750","-0.17%"
"07/15/2022","89.650","89.460","89.900","89.340","0.28%"
"07/14/2022","89.400","89.860","89.870","88.650","-1.06%"
"07/13/2022","90.360","90.370","90.710","89.920","-0.53%"
"07/12/2022","90.840","89.940","90.970","89.920","0.85%"
"07/11/2022","90.070","89.780","90.280","89.750","0.43%"
"07/08/2022","89.680","89.950","90.160","89.500","-0.06%"
"07/07/2022","89.730","90.320","90.320","89.310","-0.92%"
"07/06/2022","90.560","90.260","91.200","90.220","0.30%"
"07/05/2022","90.290","89.890","90.290","89.730","0.60%"
"07/04/2022","89.750","90.470","90.470","89.700","-0.97%"
"07/01/2022","90.630","89.420","91.380","88.920","1.39%"
"06/30/2022","89.390","88.850","89.620","88.750","0.79%"
"06/29/2022","88.690","88.060","88.750","87.880","1.29%"
"06/28/2022","87.560","87.920","87.920","87.340","-0.31%"
"06/27/2022","87.830","88.180","88.320","87.580","-0.59%"
"06/24/2022","88.350","88.770","89.130","87.970","-0.42%"
"06/23/2022","88.720","87.640","89.110","87.640","1.04%"
"06/22/2022","87.810","86.950","88.030","86.880","1.18%"
"06/21/2022","86.790","86.890","87.370","86.640","-1.16%"
"06/20/2022","87.810","87.450","87.810","86.800","0.42%"
"06/17/2022","87.440","86.330","87.740","86.090","1.43%"
"06/16/2022","86.210","86.030","86.210","84.730","0.36%"
"06/15/2022","85.900","85.200","86.440","84.440","2.87%"
"06/14/2022","83.500","84.740","84.970","83.500","-1.05%"
"06/13/2022","84.390","85.580","85.720","84.290","-2.05%"
"06/10/2022","86.160","86.870","87.060","86.080","-1.10%"
"06/09/2022","87.120","88.920","89.160","87.120","-2.05%"
"06/08/2022","88.940","89.200","89.200","88.620","-0.55%"
"06/07/2022","89.430","88.510","89.470","88.510","1.09%"
"06/06/2022","88.470","89.460","89.480","88.470","-0.17%"
"06/03/2022","88.620","89.330","89.480","88.620","-0.88%"
"06/02/2022","89.410","89.900","89.950","89.270","-0.66%"
"06/01/2022","90.000","90.500","90.700","90.000","-0.39%"
"05/31/2022","90.350","91.240","91.520","90.200","-1.03%"
"05/30/2022","91.290","91.570","91.590","91.100","-0.69%"
"05/27/2022","91.920","92.190","92.400","91.860","-0.03%"
"05/26/2022","91.950","92.150","92.480","91.710","0.33%"
"05/25/2022","91.650","91.520","91.850","91.520","0.31%"
"05/24/2022","91.370","90.820","91.510","90.700","0.36%"
"05/23/2022","91.040","91.400","91.690","90.900","-0.38%"
"05/20/2022","91.390","91.640","91.720","91.100","-0.64%"
"05/19/2022","91.980","91.430","92.110","91.410","0.37%"
"05/18/2022","91.640","91.520","91.750","91.170","0.15%"
"05/17/2022","91.500","92.030","92.360","91.390","-1.24%"
"05/16/2022","92.650","92.420","92.650","91.700","0.28%"
"05/13/2022","92.390","93.110","93.140","92.220","-1.07%"
"05/12/2022","93.390","92.450","93.390","92.450","1.62%"
"05/11/2022","91.900","91.350","92.000","90.880","0.83%"
"05/10/2022","91.140","90.320","91.640","90.320","0.95%"
"05/09/2022","90.280","89.870","90.420","89.600","0.17%"
"05/06/2022","90.130","90.940","91.190","90.070","-1.08%"
"05/05/2022","91.110","91.840","92.490","91.000","-0.43%"
"05/04/2022","91.500","91.750","92.070","91.270","-0.82%"
"05/03/2022","92.260","92.240","92.560","91.940","-0.10%"
"05/02/2022","92.350","92.690","92.910","92.320","-0.47%"
"04/29/2022","92.790","93.500","93.560","92.700","-0.47%"
"04/28/2022","93.230","94.450","94.870","93.060","-1.16%"
"04/27/2022","94.320","94.100","94.450","94.000","-0.26%"
"04/26/2022","94.570","94.030","94.570","93.950","0.48%"
"04/25/2022","94.120","94.000","94.290","93.600","0.51%"
"04/22/2022","93.640","94.330","94.350","93.510","-0.62%"
"04/21/2022","94.220","94.360","94.820","94.090","-0.57%"
"04/20/2022","94.760","94.480","95.100","94.370","0.32%"
"04/19/2022","94.460","95.160","95.160","94.240","-0.94%"
"04/14/2022","95.360","95.560","95.960","94.810","-0.41%"
"04/13/2022","95.750","95.000","95.870","94.690","0.32%"
"04/12/2022","95.440","94.880","95.720","94.490","0.37%"
"04/11/2022","95.090","95.400","95.780","95.000","-0.78%"
"04/08/2022","95.840","96.150","96.370","95.340","-0.07%"
"04/07/2022","95.910","96.380","96.750","95.590","-0.27%"
"04/06/2022","96.170","96.650","96.650","95.730","-0.45%"
"04/05/2022","96.600","97.720","97.720","96.600","-1.36%"
"04/04/2022","97.930","97.760","98.350","97.540","0.26%"
"04/01/2022","97.680","97.850","98.020","97.390","-0.64%"
"03/31/2022","98.310","97.560","98.410","97.540","0.94%"
"03/30/2022","97.390","97.550","97.550","96.850","-0.19%"
"03/29/2022","97.580","97.610","97.800","96.600","-0.31%"
"03/28/2022","97.880","97.960","98.140","97.350","-0.26%"
"03/25/2022","98.140","98.380","98.710","97.960","-0.07%"
"03/24/2022","98.210","98.790","98.900","98.150","-0.53%"
"03/23/2022","98.730","98.560","98.920","98.540","-0.60%"
"03/22/2022","99.330","98.500","99.330","98.180","0.48%"
"03/21/2022","98.860","99.340","99.370","98.800","-0.93%"
"03/18/2022","99.790","99.490","99.790","99.340","0.37%"
"03/17/2022","99.420","99.560","99.800","99.180","-0.09%"
"03/16/2022","99.510","99.150","99.720","99.000","0.02%"
"03/15/2022","99.490","99.110","99.610","99.000","0.38%"
"03/14/2022","99.110","99.620","99.620","98.950","-0.65%"
"03/11/2022","99.760","99.450","99.790","99.340","0.29%"
"03/10/2022","99.470","101.420","101.870","99.400","-2.04%"
"03/09/2022","101.540","102.210","102.210","101.300","-0.55%"
"03/08/2022","102.100","102.090","102.540","102.050","0.03%"
"03/07/2022","102.070","102.470","102.470","101.910","-0.67%"
"03/04/2022","102.760","102.230","102.760","102.230","0.57%"
"03/03/2022","102.180","102.200","102.250","101.530","-0.22%"
"03/02/2022","102.410","103.170","103.200","102.280","-1.10%"
"03/01/2022","103.550","101.290","103.880","101.280","2.89%"
"02/28/2022","100.640","100.180","100.650","99.890","0.69%"
"02/25/2022","99.950","99.800","100.420","99.750","-0.15%"
"02/24/2022","100.100","99.440","100.450","99.300","0.95%"
"02/23/2022","99.160","99.080","99.360","99.020","0.00%"
"02/22/2022","99.160","99.570","99.600","98.900","-0.14%"
"02/21/2022","99.300","99.740","99.740","99.250","-0.48%"
"02/18/2022","99.780","99.720","100.120","99.650","-0.02%"
"02/17/2022","99.800","99.280","99.840","99.100","0.50%"
"02/16/2022","99.300","98.630","99.550","98.540","0.56%"
"02/15/2022","98.750","98.890","98.980","98.540","-0.10%"
"02/14/2022","98.850","99.300","99.480","98.800","-0.20%"
"02/11/2022","99.050","99.410","99.660","98.940","-0.32%"
"02/10/2022","99.370","100.400","100.400","99.300","-1.18%"
"02/09/2022","100.560","101.400","101.400","100.150","0.71%"
"02/08/2022","99.850","99.860","100.570","99.650","-0.50%"
"02/07/2022","100.350","100.590","100.590","99.500","-0.30%"
"02/04/2022","100.650","101.280","101.650","100.580","-1.37%"
"02/03/2022","102.050","103.440","103.460","102.050","-1.34%"
"02/02/2022","103.440","103.850","103.850","103.440","-0.22%"
"02/01/2022","103.670","104.110","104.270","103.560","-0.40%"
"01/31/2022","104.090","104.620","104.650","103.850","-0.02%"
"01/28/2022","104.110","103.810","104.110","103.620","0.27%"
"01/27/2022","103.830","103.320","103.840","103.320","-0.02%"
"01/26/2022","103.850","104.170","104.170","103.850","-0.25%"
"01/25/2022","104.110","104.120","104.120","104.110","-0.18%"
"01/24/2022","104.300","104.290","104.580","104.290","0.15%"
"01/21/2022","104.140","104.110","104.190","104.110","0.11%"
"01/20/2022","104.030","103.870","104.030","103.870","0.37%"
"01/19/2022","103.650","103.510","103.890","103.510","-0.32%"
"01/18/2022","103.980","103.950","104.090","103.750","-0.14%"
"01/17/2022","104.130","104.190","104.230","104.130","-0.26%"
"01/14/2022","104.400","104.480","104.550","104.400","-0.34%"
"01/13/2022","104.760","104.240","104.760","104.240","0.28%"
"01/12/2022","104.470","104.120","104.470","104.110","0.53%"
"01/11/2022","103.920","104.110","104.110","103.900","-0.30%"
"01/10/2022","104.230","103.770","104.400","103.770","0.18%"
"01/07/2022","104.040","103.920","104.110","103.920","-0.19%"
"01/06/2022","104.240","104.240","104.240","104.240","-0.34%"
"01/05/2022","104.600","104.700","104.700","104.520","-0.30%"
"01/04/2022","104.910","104.730","104.910","104.720","-0.29%"
"12/30/2021","105.210","105.590","105.690","105.210","-0.01%"
"12/29/2021","105.220","105.480","105.480","105.220","-0.25%"
"12/28/2021","105.480","105.490","105.490","105.480","0.27%"
"12/27/2021","105.200","105.580","105.580","105.200","-0.37%"
"12/23/2021","105.590","105.650","105.710","105.500","-0.60%"
"12/22/2021","106.230","106.320","106.420","106.230","-0.41%"
"12/21/2021","106.670","107.190","107.190","106.670","-0.96%"
"12/20/2021","107.700","107.700","107.700","107.700","0.22%"
"12/17/2021","107.460","107.170","107.460","107.170","0.61%"
"12/16/2021","106.810","107.500","107.700","106.720","-0.63%"
"12/15/2021","107.490","107.500","107.610","107.490","0.02%"
"12/14/2021","107.470","107.470","107.470","107.410","0.03%"
"12/13/2021","107.440","107.330","107.460","107.330","0.30%"
"12/10/2021","107.120","106.820","107.120","106.820","0.25%"
"12/09/2021","106.850","106.830","106.850","106.830","0.23%"
"12/08/2021","106.600","107.490","107.500","106.600","-0.87%"
"12/07/2021","107.540","107.470","107.700","107.470","-0.31%"
"12/06/2021","107.870","107.670","107.870","107.630","0.48%"
"12/03/2021","107.350","107.500","107.500","107.350","0.08%"
"12/02/2021","107.260","106.700","107.260","106.700","0.62%"
"12/01/2021","106.600","106.400","106.710","106.300","-0.49%"
"11/30/2021","107.130","107.050","107.380","107.050","0.31%"
"11/29/2021","106.800","106.780","106.850","106.780","-0.17%"
"11/26/2021","106.980","106.920","107.020","106.920","0.66%"
"11/25/2021","106.280","106.380","106.410","106.170","0.25%"
"11/24/2021","106.010","106.280","106.300","106.000","-0.39%"
"11/23/2021","106.420","106.750","106.830","106.410","-0.96%"
"11/22/2021","107.450","108.120","108.120","107.450","-0.52%"
"11/19/2021","108.010","107.520","108.010","107.520","0.57%"
"11/18/2021","107.400","107.160","107.400","107.110","0.35%"
"11/17/2021","107.030","107.030","107.270","106.900","-0.13%"
"11/16/2021","107.170","106.880","107.170","106.880","0.10%"
"11/15/2021","107.060","107.590","107.590","107.060","-0.11%"
"11/12/2021","107.180","107.020","107.290","106.840","-0.10%"
"11/11/2021","107.290","107.130","107.440","107.100","-0.30%"
"11/10/2021","107.610","108.210","108.210","107.610","-0.32%"
"11/09/2021","107.960","107.890","108.150","107.890","0.14%"
"11/08/2021","107.810","107.900","107.900","107.700","-0.07%"
"11/05/2021","107.890","107.320","107.890","107.260","0.41%"
"11/04/2021","107.450","106.560","107.450","106.510","1.04%"
"11/03/2021","106.340","106.320","106.590","106.320","0.22%"
"11/02/2021","106.110","105.570","106.120","105.530","1.40%"
"11/01/2021","104.650","104.900","104.970","104.380","-0.24%"
"10/29/2021","104.900","105.520","105.530","104.670","-1.58%"
"10/28/2021","106.580","106.740","106.850","106.070","-0.75%"
"10/27/2021","107.380","106.910","107.420","106.810","0.45%"
"10/26/2021","106.900","107.110","107.130","106.900","-0.19%"
"10/25/2021","107.100","106.890","107.100","106.890","0.41%"
"10/22/2021","106.660","106.670","106.830","106.660","-0.13%"
"10/21/2021","106.800","107.180","107.180","106.800","-0.33%"
"10/20/2021","107.150","107.170","107.170","107.010","0.13%"
"10/19/2021","107.010","107.070","107.070","106.830","-0.31%"
"10/18/2021","107.340","107.100","107.380","106.980","-0.23%"
"10/15/2021","107.590","107.650","107.650","107.590","0.14%"
"10/14/2021","107.440","107.230","107.440","107.230","-0.04%"
"10/13/2021","107.480","107.240","107.480","107.240","0.25%"
"10/12/2021","107.210","107.230","107.400","107.190","-0.02%"
"10/11/2021","107.230","107.430","107.430","107.170","-0.52%"
"10/08/2021","107.790","107.590","107.800","107.410","-0.02%"
"10/07/2021","107.810","107.910","107.910","107.650","0.34%"
"10/06/2021","107.440","107.550","107.570","107.440","-0.28%"
"10/05/2021","107.740","108.200","108.200","107.740","-0.24%"
"10/04/2021","108.000","107.890","108.000","107.890","-0.14%"
"10/01/2021","108.150","107.810","108.150","107.810","0.39%"
"09/30/2021","107.730","108.030","108.140","107.720","-0.35%"
"09/29/2021","108.110","108.000","108.240","108.000","0.34%"
"09/28/2021","107.740","108.040","108.040","107.610","-0.54%"
"09/27/2021","108.330","108.600","108.600","108.200","-0.18%"
"09/24/2021","108.520","108.660","108.700","108.460","-1.01%"
"09/23/2021","109.630","109.390","109.630","109.390","0.00%"
"09/22/2021","109.630","109.310","109.690","109.260","0.21%"
"09/21/2021","109.400","109.230","109.400","109.130","0.27%"
"09/20/2021","109.110","108.890","109.250","108.890","0.03%"
"09/17/2021","109.080","109.050","109.080","108.860","-0.26%"
"09/16/2021","109.360","109.300","109.360","109.260","0.05%"
"09/15/2021","109.300","109.600","109.600","109.300","-0.32%"
"09/14/2021","109.650","109.200","109.650","109.200","0.25%"
"09/13/2021","109.380","109.380","109.380","109.380","0.14%"
"09/10/2021","109.230","109.200","109.300","109.200","-0.36%"
"09/09/2021","109.620","108.840","109.620","108.820","0.75%"
"09/08/2021","108.800","108.800","108.830","108.750","0.05%"
"09/07/2021","108.750","109.090","109.090","108.730","-0.56%"
"09/06/2021","109.360","109.320","109.370","109.160","0.07%"
"09/03/2021","109.280","109.350","109.490","109.150","-0.32%"
"09/02/2021","109.630","109.680","109.680","109.580","0.27%"
"09/01/2021","109.340","109.280","109.340","109.110","0.00%"
"08/31/2021","109.340","110.110","110.110","109.310","-0.66%"
"08/30/2021","110.070","109.850","110.110","109.850","0.42%"
"08/27/2021","109.610","109.720","109.760","109.610","0.05%"
"08/26/2021","109.560","109.650","109.690","109.530","-0.14%"
"08/25/2021","109.710","110.500","110.500","109.710","-0.74%"
"08/24/2021","110.530","110.550","110.580","110.520","0.11%"
"08/23/2021","110.410","110.410","110.410","110.410","-0.40%"
"08/20/2021","110.850","110.730","110.850","110.730","0.26%"
"08/19/2021","110.560","110.560","110.560","110.560","-0.28%"
"08/18/2021","110.870","110.770","110.870","110.770","0.21%"
"08/17/2021","110.640","110.840","110.950","110.640","-0.03%"
"08/16/2021","110.670","110.740","110.740","110.580","-0.11%"
"08/13/2021","110.790","110.680","110.790","110.680","-0.04%"
"08/12/2021","110.830","110.660","110.830","110.660","0.19%"
"08/11/2021","110.620","110.730","110.730","110.490","-0.19%"
"08/10/2021","110.830","110.700","110.830","110.700","0.03%"
"08/09/2021","110.800","110.780","110.800","110.780","0.14%"
"08/06/2021","110.650","110.870","110.870","110.560","-0.42%"
"08/05/2021","111.120","110.900","111.120","110.900","0.49%"
"08/04/2021","110.580","110.780","110.850","110.580","-0.09%"
"08/03/2021","110.680","110.520","110.680","110.470","0.06%"
"08/02/2021","110.610","110.270","110.620","110.270","0.42%"
"07/30/2021","110.150","110.180","110.180","110.100","-0.09%"
"07/29/2021","110.250","110.260","110.260","110.110","0.04%"
"07/28/2021","110.210","110.130","110.210","110.130","0.08%"
"07/27/2021","110.120","110.120","110.120","110.120","0.07%"
"07/26/2021","110.040","110.040","110.040","110.040","0.02%"
"07/23/2021","110.020","109.890","110.020","109.860","0.14%"
"07/22/2021","109.870","109.650","109.870","109.570","0.34%"
"07/21/2021","109.500","109.580","109.610","109.400","0.03%"
"07/20/2021","109.470","109.590","109.590","109.440","0.07%"
"07/19/2021","109.390","109.450","109.450","109.260","-0.01%"
"07/16/2021","109.400","109.290","109.400","109.140","0.11%"
"07/15/2021","109.280","109.330","109.420","109.280","-0.04%"
"07/14/2021","109.320","109.090","109.430","109.090","0.07%"
"07/13/2021","109.240","109.000","109.270","109.000","0.17%"
"07/12/2021","109.050","109.020","109.150","109.020","0.25%"
"07/09/2021","108.780","108.980","108.980","108.730","-0.03%"
"07/08/2021","108.810","109.010","109.080","108.600","-0.15%"
"07/07/2021","108.970","109.120","109.170","108.970","0.05%"
"07/06/2021","108.920","108.550","108.980","108.550","0.48%"
"07/05/2021","108.400","108.530","108.540","108.380","-0.27%"
"07/02/2021","108.690","108.470","108.790","108.460","0.21%"
"07/01/2021","108.460","108.110","108.460","108.100","0.18%"
"06/30/2021","108.260","107.640","108.260","107.640","0.50%"
"06/29/2021","107.720","107.680","107.910","107.680","-0.03%"
"06/28/2021","107.750","107.470","107.750","107.390","0.37%"
"06/25/2021","107.350","107.700","107.750","107.300","-0.52%"
"06/24/2021","107.910","107.500","107.910","107.490","0.31%"
"06/23/2021","107.580","107.640","107.940","107.580","-0.05%"
"06/22/2021","107.630","107.720","107.950","107.620","-0.16%"
"06/21/2021","107.800","107.850","107.850","107.610","-0.04%"
"06/18/2021","107.840","108.230","108.230","107.710","-0.38%"
"06/17/2021","108.250","108.300","108.300","108.010","-0.38%"
"06/16/2021","108.660","108.620","108.730","108.620","-0.04%"
"06/15/2021","108.700","108.820","108.870","108.690","-0.02%"
"06/14/2021","108.720","109.020","109.020","108.720","-0.26%"
"06/11/2021","109.000","108.780","109.050","108.730","0.42%"
"06/10/2021","108.540","108.340","108.540","108.100","0.19%"
"06/09/2021","108.330","107.950","108.530","107.950","0.41%"
"06/08/2021","107.890","107.560","107.890","107.480","0.42%"
"06/07/2021","107.440","107.880","107.880","107.210","-0.43%"
"06/04/2021","107.900","107.710","107.900","107.620","0.22%"
"06/03/2021","107.660","107.740","107.740","107.650","-0.07%"
"06/02/2021","107.740","107.680","107.780","107.640","0.16%"
"06/01/2021","107.570","107.440","107.820","107.440","0.12%"
"05/31/2021","107.440","107.320","107.440","107.200","-0.01%"
"05/28/2021","107.450","106.990","107.450","106.990","0.24%"
"05/27/2021","107.190","107.330","107.330","107.190","-0.20%"
"05/26/2021","107.400","107.240","107.400","107.220","0.43%"
"05/25/2021","106.940","106.660","107.020","106.660","0.46%"
"05/24/2021","106.450","106.270","106.450","106.270","0.16%"
"05/21/2021","106.280","106.260","106.570","106.260","0.22%"
"05/20/2021","106.050","105.470","106.050","105.470","0.46%"
"05/19/2021","105.560","105.280","105.720","105.280","-0.21%"
"05/18/2021","105.780","105.470","105.830","105.470","0.14%"
"05/17/2021","105.630","106.000","106.000","105.440","-0.28%"
"05/14/2021","105.930","106.010","106.060","105.800","-0.22%"
"05/13/2021","106.160","106.310","106.310","106.150","-0.26%"
"05/12/2021","106.440","106.850","107.000","106.430","-0.38%"
"05/11/2021","106.850","106.850","106.870","106.800","-0.48%"
"05/10/2021","107.370","106.970","107.370","106.970","0.29%"
"05/07/2021","107.060","107.600","107.600","106.940","-0.51%"
"05/06/2021","107.610","107.590","107.770","107.440","-0.10%"
"05/05/2021","107.720","107.790","107.800","107.680","-0.32%"
"05/04/2021","108.070","107.750","108.070","107.750","0.22%"
"05/03/2021","107.830","107.760","107.910","107.460","0.28%"
"04/30/2021","107.530","107.610","107.630","107.530","0.04%"
"04/29/2021","107.490","107.880","107.880","107.370","-0.35%"
"04/28/2021","107.870","107.680","107.920","107.660","-0.08%"
"04/27/2021","107.960","108.060","108.080","107.930","-0.21%"
"04/26/2021","108.190","108.300","108.320","107.980","-0.12%"
"04/23/2021","108.320","108.630","108.710","108.280","-0.24%"
"04/22/2021","108.580","108.720","108.720","108.340","-0.05%"
"04/21/2021","108.630","108.450","108.710","108.410","0.27%"
"04/20/2021","108.340","108.220","108.340","108.100","-0.04%"
"04/19/2021","108.380","108.760","108.900","108.280","-0.25%"
"04/16/2021","108.650","108.640","108.790","108.630","-0.25%"
"04/15/2021","108.920","108.450","108.920","108.420","0.48%"
"04/14/2021","108.400","108.940","108.960","108.400","-0.26%"
"04/13/2021","108.680","108.660","108.690","108.410","-0.15%"
"04/12/2021","108.840","109.080","109.270","108.840","-0.03%"
"04/09/2021","108.870","109.060","109.130","108.750","-0.60%"
"04/08/2021","109.530","109.490","109.650","109.490","0.30%"
"04/07/2021","109.200","109.420","109.530","109.200","-0.03%"
"04/06/2021","109.230","109.500","109.540","109.230","-0.61%"
"04/01/2021","109.900","109.630","109.960","109.620","0.29%"
"03/31/2021","109.580","109.370","109.640","109.370","0.18%"
"03/30/2021","109.380","109.440","109.440","109.060","-0.34%"
"03/29/2021","109.750","110.310","110.310","109.750","-0.35%"
"03/26/2021","110.140","110.200","110.200","109.890","-0.20%"
"03/25/2021","110.360","110.410","110.410","110.260","0.07%"
"03/24/2021","110.280","110.310","110.330","110.200","0.10%"
"03/23/2021","110.170","109.900","110.180","109.860","0.39%"
"03/22/2021","109.740","109.680","109.740","109.470","0.15%"
"03/19/2021","109.580","109.720","109.750","109.340","0.25%"
"03/18/2021","109.310","109.210","109.380","109.070","-0.01%"
"03/17/2021","109.320","109.970","109.970","109.270","-0.73%"
"03/16/2021","110.120","110.200","110.290","110.020","-0.12%"
"03/15/2021","110.250","110.120","110.280","110.120","0.28%"
"03/12/2021","109.940","109.990","110.220","109.860","-0.31%"
"03/11/2021","110.280","109.840","110.660","109.810","0.71%"
"03/10/2021","109.500","109.410","109.560","109.410","0.13%"
"03/09/2021","109.360","109.070","109.540","109.060","0.50%"
"03/08/2021","108.820","108.860","109.000","108.810","0.10%"
"03/05/2021","108.710","108.800","108.840","108.380","-0.21%"
"03/04/2021","108.940","109.030","109.150","108.830","0.08%"
"03/03/2021","108.850","109.550","109.550","108.800","-0.50%"
"03/02/2021","109.400","109.700","109.720","109.290","-0.23%"
"03/01/2021","109.650","109.050","109.670","109.050","0.98%"
"02/26/2021","108.590","108.110","108.880","108.110","0.12%"
"02/25/2021","108.460","109.090","109.170","108.330","-0.83%"
"02/24/2021","109.370","109.790","109.850","109.220","-0.44%"
"02/23/2021","109.850","110.320","110.320","109.630","-0.47%"
"02/22/2021","110.370","109.850","110.430","109.800","0.21%"
"02/19/2021","110.140","109.880","110.150","109.880","0.36%"
"02/18/2021","109.740","110.380","110.500","109.650","-0.66%"
"02/17/2021","110.470","110.470","110.640","110.240","-0.36%"
"02/16/2021","110.870","111.060","111.060","110.870","-0.17%"
"02/15/2021","111.060","111.230","111.330","110.970","-0.36%"
"02/12/2021","111.460","112.030","112.110","111.460","-0.30%"
"02/11/2021","111.790","111.490","111.790","111.440","0.44%"
"02/10/2021","111.300","111.280","111.420","111.200","0.09%"
"02/09/2021","111.200","111.280","111.310","111.170","0.03%"
"02/08/2021","111.170","111.020","111.230","111.010","0.17%"
"02/05/2021","110.980","110.910","111.230","110.800","0.20%"
"02/04/2021","110.760","110.390","110.830","110.390","0.22%"
"02/03/2021","110.520","110.360","110.850","110.360","0.66%"
"02/02/2021","109.790","109.990","110.090","109.780","-0.37%"
"02/01/2021","110.200","110.110","110.270","110.110","0.26%"
"01/29/2021","109.910","110.170","110.170","109.810","-0.03%"
"01/28/2021","109.940","109.980","109.980","109.900","0.05%"
"01/27/2021","109.880","109.920","110.060","109.880","-0.05%"
"01/26/2021","109.930","109.570","110.040","109.570","0.31%"
"01/25/2021","109.590","109.050","109.590","109.050","0.50%"
"01/22/2021","109.040","109.150","109.210","108.800","-0.43%"
"01/21/2021","109.510","110.400","110.400","109.510","-0.65%"
"01/20/2021","110.230","110.690","110.690","110.190","-0.29%"
"01/19/2021","110.550","110.180","110.550","110.140","0.48%"
"01/18/2021","110.020","110.070","110.090","109.920","-0.18%"
"01/15/2021","110.220","110.180","110.320","110.130","0.21%"
"01/14/2021","109.990","110.300","110.300","109.770","-0.42%"
"01/13/2021","110.450","109.910","110.580","109.880","0.67%"
"01/12/2021","109.720","110.440","110.460","109.720","-0.89%"
"01/11/2021","110.700","111.050","111.050","110.700","-0.39%"
"01/08/2021","111.130","111.050","111.330","111.050","0.22%"
"01/07/2021","110.890","110.580","110.920","110.580","0.13%"
"01/06/2021","110.750","110.650","110.750","110.620","-0.14%"
"01/05/2021","110.900","110.800","111.000","110.700","0.01%"
"01/04/2021","110.890","110.990","111.150","110.890","-0.09%"
"12/30/2020","110.990","110.850","111.000","110.820","0.04%"
"12/29/2020","110.950","111.120","111.130","110.860","-0.06%"
"12/28/2020","111.020","110.830","111.020","110.690","0.43%"
"12/23/2020","110.540","110.930","110.940","110.430","-0.25%"
"12/22/2020","110.820","110.800","110.820","110.630","0.05%"
"12/21/2020","110.760","110.980","111.000","110.680","-0.05%"
"12/18/2020","110.820","110.720","111.130","110.720","-0.29%"
"12/17/2020","111.140","111.190","111.430","111.140","-0.04%"
"12/16/2020","111.180","111.310","111.310","110.870","-0.15%"
"12/15/2020","111.350","111.120","111.380","111.120","0.23%"
"12/14/2020","111.100","111.080","111.100","110.950","0.10%"
"12/11/2020","110.990","111.210","111.210","110.990","0.02%"
"12/10/2020","110.970","110.810","111.230","110.500","0.17%"
"12/09/2020","110.780","110.670","110.820","110.640","0.07%"
"12/08/2020","110.700","110.540","110.700","110.530","0.21%"
"12/07/2020","110.470","110.570","110.600","110.380","0.15%"
"12/04/2020","110.300","110.570","110.630","110.260","-0.14%"
"12/03/2020","110.450","110.250","110.450","110.250","0.29%"
"12/02/2020","110.130","109.810","110.150","109.810","0.30%"
"12/01/2020","109.800","110.490","110.490","109.700","-0.54%"
"11/30/2020","110.400","110.670","110.700","110.350","-0.20%"
"11/27/2020","110.620","110.640","110.640","110.470","0.09%"
"11/26/2020","110.520","110.380","110.580","110.380","0.01%"
"11/25/2020","110.510","110.380","110.610","110.380","-0.02%"
"11/24/2020","110.530","110.420","110.630","110.400","0.16%"
"11/23/2020","110.350","110.410","110.430","110.350","0.05%"
"11/20/2020","110.290","110.180","110.290","110.150","0.11%"
"11/19/2020","110.170","110.100","110.170","109.950","-0.01%"
"11/18/2020","110.180","110.330","110.330","110.170","-0.05%"
"11/17/2020","110.230","110.140","110.270","110.130","0.06%"
"11/16/2020","110.160","110.150","110.220","109.840","0.24%"
"11/13/2020","109.900","109.940","110.070","109.900","0.11%"
"11/12/2020","109.780","109.300","109.780","109.300","0.49%"
"11/11/2020","109.250","108.730","109.480","108.730","0.24%"
"11/10/2020","108.990","109.070","109.070","108.800","-0.08%"
"11/09/2020","109.080","110.420","110.520","108.940","-0.90%"
"11/06/2020","110.070","110.140","110.200","109.990","0.12%"
"11/05/2020","109.940","110.030","110.150","109.820","0.27%"
"11/04/2020","109.640","109.510","109.700","109.420","0.32%"
"11/03/2020","109.290","109.130","109.400","109.120","0.16%"
"11/02/2020","109.110","108.800","109.110","108.730","-0.13%"
"10/30/2020","109.250","109.150","109.250","109.030","0.17%"
